id,os,os_physical,os_count,group,group_physical,group_count,desc,date,class,un,un_physical,un_count,field_number,field_location,field_location_physical,field_location_count,depth,suit,shipment,company,company_physical,company_count,resource,resource_physical,resource_count,vessel,vessel_physical,vessel_count,relatbar,n1710,files_count,files_size,files_missing_count,files_missing_size,files_oldest,files_newest,inventory_first,inventory_newest,files_missing_lastseen,bucket,bucket_physical,bucket_count,base,folder,path
112127,6000787257,2585,1,ITS,18,1546,Carregamento de projetos BAVIT SKRE 06-2025,2025-10-14,Carregamento de projetos,UN-ES - SEDE  Espíri,57,10101,0,BAVIT,266,94,0,BAVIT 2025,Isbm 2025,joint-venture-technip-fmc-dof,41,1672,PLSV,35,3305,Skandi Recife,118,385,REVIT25-108,,1,26547100.0,0,0.0,2026-01-06,2026-01-06,2026-01-07,2026-01-07,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000787257-REVIT25-108,interligacao-submarina/recursos-embarcacoes/empresa-joint-venture-technip-fmc-dof/plsv-skandi-recife/2025/QUINZENA24-17-12-AO-25-12/OS006000787257-REVIT25-108/
96224,6000672092,14960,1,OCP,29,1107,Instalacao de tcap 8-RO-183H-RJS NS-43,2023-03-02,Instalação de tcap,UN-ES - SEDE  Espíri,57,10101,881,8-RO-183H-RJS,331,20,1780,8-RO-183H-RJS,8-RO-183H-RJS,AKOFS,1,1906,SESV,37,899,Aker Wayfarer,87,899,,,50,2823725850.0,0,0.0,2024-12-28,2024-12-28,2024-12-29,2024-12-29,,servicos-arvore-de-natal-molhada,22,1906,recursos-embarcacoes,OS006000672092,servicos-arvore-de-natal-molhada/recursos-embarcacoes/empresa-akofs/sesv-aker-wayfarer/OS006000672092/
60296,6000662063,33253,1,SEL,36,1938,Conexao de jumper - EFL INJ#4 - I2 - (MTU-P) 8-MRO-11-RJS,2022-12-05,Conexão de jumper - EFL,UN-BS -  EDISA II Sa,58,9299,1132,8-MRO-11-RJS,1610,12,2007,8-MRO-11-RJS,8-MRO-11-RJS,DOF,5,8910,MPSV,17,1477,Skandi Salvador,119,626,SALMRO23-108,,150,89930626370.0,0,0.0,2023-05-19,2023-05-19,2023-05-21,2023-05-21,,instalacoes-equipamentos-submarinos,54,498,recursos-embarcacoes,OS006000662063-SALMRO23-108,instalacoes-equipamentos-submarinos/recursos-embarcacoes/empresa-dof/mpsv-skandi-salvador/2023/COMISSIONAMENTO/OS006000662063-SALMRO23-108/
100417,6000760816,11303,4,EQS,19,6769,Intervencao em equipamentos instalados ATP-1.GAS P-70,2025-03-21,Intervenção em equipamentos instalados,UN-BS -  EDISA II Sa,58,9299,1104,ATP-1.GAS,952,132,2285,ATP-1.GAS,ATP-1.GAS P-70,joint-venture-technip-fmc-dof,41,1672,PLSV,35,3305,Coral do Atlantico,136,126,CAATP25-028,,1,2384998.0,0,0.0,2025-03-31,2025-03-31,2025-04-01,2025-04-01,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000760816-CAATP25-028,interligacao-submarina/recursos-embarcacoes/empresa-joint-venture-technip-fmc-dof/plsv-coral-do-atlantico/2025/QUINZENA06-25-03-AO-27-03/OS006000760816-CAATP25-028/
47538,6000655665,36717,1,ESC,33,3944,Inspecao PIDF-8 do trecho emerso (ESC) UEH_P-67/7-LL-115-RJS (S-23) BOMBORDO/MN / P-67,2022-10-17,Inspeção PIDF-8 do trecho emerso (ESC),UN-BS -  EDISA II Sa,58,9299,120,P-67,254,470,0,Rti dutos P-67,P-67 / 2023,ply,52,1778,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,2,8585725.0,0,0.0,2023-01-04,2023-01-09,2023-01-08,2023-01-15,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,RL_6000655665_INSPEÇÃO PIDF-8 DO TRECHO EMERSO (ESC) UEH_P-677-LL-115-RJS (S-23) bombordoMN  P-67,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ply/2023/MEDICAO-01/RL_6000655665_INSPEÇÃO PIDF-8 DO TRECHO EMERSO (ESC) UEH_P-677-LL-115-RJS (S-23) bombordoMN  P-67/
65619,6000670866,31055,1,DOF,5,4684,Insp. prog. - valvula sub. valvula submarina [ESDV-MXL-05] / PMXL-1,2023-02-16,Insp. prog. - válvula sub.,UN-BS -  EDISA II Sa,58,9299,10,PMXL-1,301,171,0,Icpi equipamentos SIE rota 1 TUPI-MXL,Sie - rota 1 - TUPI-MXL / 2023,DOF,5,8910,RSV,27,25342,Sins Skandi Commander,173,246,COMMXL23-177,,356,23218365707.0,0,0.0,2023-07-05,2023-07-06,2023-07-09,2023-07-09,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000670866-COMMXL23-177,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-sins-skandi-commander/QUINZENA08-21-06-AO-04-07/OS006000670866-COMMXL23-177/
105481,6000772233,7908,1,OCP,29,1107,Instalacao de BAP (BUZ-3.I13) 8-BUZ-98D-RJS P-76,2025-06-18,Instalação de BAP,BUZIOS/PRODUÇÃO - SE,59,4755,1057,8-BUZ-98D-RJS,970,3,2061,8-BUZ-98D-RJS,8-BUZ-98D-RJS,AKOFS,1,1906,MPSV,17,1477,Akofs Santos,69,1007,,,129,53277098012.0,9,9902184.0,2025-07-21,2025-07-24,2025-07-22,2025-07-25,2025-07-22,servicos-arvore-de-natal-molhada,22,1906,recursos-embarcacoes,OS006000772233,servicos-arvore-de-natal-molhada/recursos-embarcacoes/empresa-akofs/mpsv-akofs-santos/OS006000772233/
83500,6000704129,24087,1,ESC,33,3944,Teste de N2 do trecho emerso (ESC) GA_FPCMB/RHAS-FSHR-B2(S-28) / FPSO Cidade de Mangaratiba,2023-12-12,Teste de N2 do trecho emerso (ESC),UN-BS -  EDISA II Sa,58,9299,1046,FPSO CIDADE DE MANGARATIBA,383,241,0,Icpi dutos fpcmb,FPSO Cidade de Mangaratiba / 2024,ry,14,2038,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,1,4205233.0,0,0.0,2024-02-29,2024-02-29,2024-03-03,2024-03-03,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,2024-02-29-OS6000704129-RL-6000704129-RY-FPCMB-S28-2024,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ry/2024/MEDICAO-03/2024-02-29-OS6000704129-RL-6000704129-RY-FPCMB-S28-2024/
104701,6000773351,8128,2,CRD,12,2914,Desinstalacao de cabeca de tracao especial flow PO (LADO MSP-MRL-01) 7-MRL-82D-RJS P-35,2025-06-30,Desinstalação de cabeça de tração,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-82D-RJS,720,57,764,7-MRL-82D-RJS,P-35 flows,C-Innovation,0,8714,RSV,27,25342,Normand Poseidon,102,533,NPMRL25-069,,0,0.0,2,1484761058.0,2025-07-05,2025-07-05,2025-07-06,2025-07-06,2025-07-09,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000773351-NPMRL25-069,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-normand-poseidon/2025/QUINZENA14-27-06-AO-10-07/OS006000773351-NPMRL25-069/
66784,6000618604,30738,1,CRD,12,2914,"Instalacao de cabeca de tracao tramo 90019 B3 lado poco IG 6"" 3-RJS-751D FPSO Pioneiro de Libra",2021-11-01,Instalação de cabeça de tração,UN-BS -  EDISA II Sa,58,9299,1132,3-RJS-751D,862,57,1973,3-RJS-751D,3-RJS-751D,DOF,5,8910,MPSV,17,1477,Skandi Salvador,119,626,SALMRO22-019,,1,1047090.0,0,0.0,2023-07-17,2023-07-17,2023-07-23,2023-07-23,,instalacoes-equipamentos-submarinos,54,498,recursos-embarcacoes,OS006000618604-SALMRO22-019,instalacoes-equipamentos-submarinos/recursos-embarcacoes/empresa-dof/mpsv-skandi-salvador/2022/INSTALAÇÃO/OS006000618604-SALMRO22-019/
78059,6000670649,26843,2,EQS,19,6769,Modificacao de capa logica reconfigurar capa logica MLS-202 8-MLS-202H-RJS P-51,2023-02-15,Modificação de capa lógica,UN-BC - SEDE  Bacia,56,20428,684,8-MLS-202H-RJS,1415,22,1099,P-51 - equipamentos,P-51 / 2023,C-Innovation,0,8714,RSV,27,25342,Eland,81,1425,ELMLS23-185,,0,0.0,80,104932019934.0,2023-12-01,2023-12-01,2023-12-03,2023-12-03,2024-12-30,iesub-rsv,31,4310,recursos-embarcacoes,OS006000670649-ELMLS23-185,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-eland/MODIFICACAO-DE-CAPA-LOGICA/OS006000670649-ELMLS23-185/
61393,6000656367,32857,1,MER,10,7445,Insp final casco - CVI - descarga num. 16 PP/BE / P-31,2022-10-19,Insp final casco - CVI - descarga,UN-ES - SEDE  Espíri,57,10101,17,P-31,236,624,320,Naval ICPI_CE,P-31/2023,C-Innovation,0,8714,RSV,27,25342,Joe Griffin,116,1077,JGAB23-068,,29,30712769945.0,42,30720846978.0,2023-05-22,2024-09-17,2023-05-28,2024-09-22,2024-09-22,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000656367-JGAB23-068,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-joe-griffin/2023/QUINZENA09-03-05-AO-16-05/OS006000656367-JGAB23-068/
89035,6000726022,20368,1,SEL,36,1938,Desinstalacao de SCM 7-RO-154D-RJS P-55,2024-06-23,Desinstalação de SCM,UN-ES - SEDE  Espíri,57,10101,881,7-RO-154D-RJS,425,49,1774,Manutencoes e operacoes D&E,P-55 / 2024,Subsea7,8,2170,RSV,27,25342,CBO Guanabara,97,684,CGRO24-123,,45,12868753859.0,2,2013799884.0,2024-07-13,2024-07-15,2024-07-14,2024-07-21,2024-07-14,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000726022_CGRO24-123,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-subsea7/rsv-cbo-guanabara/2024/QUINZENA14_02_07_AO_16_07/OS006000726022_CGRO24-123/
107554,6000725623,2308,4,MER,10,7445,Insp final casco - acfm - bolina ext. da bolina de proa / BE - CAV.109 / P-47,2024-06-20,Insp final casco - acfm - bolina,UN-BC - SEDE  Bacia,56,20428,991,P-47,186,283,197,P-47 / 2024,P-47 / 2024,Oceânica,2,5281,SDSV,20,4015,Oceanica Subiv,70,280,,,4,3820587.0,0,0.0,2025-09-08,2025-09-10,2025-09-09,2025-09-11,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000725623-P-47-ACFM-BOLINA-CAV109-2025-08-29-OCE-(PARCIAL),manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sdsv-oceanica-subiv/2025/QUINZENA18-19-08-AO-01-09/OS006000725623-P-47-ACFM-BOLINA-CAV109-2025-08-29-OCE-(PARCIAL)/
79159,6000685100,26184,1,MER,10,7445,Insp final casco - CVI - corrente impressa anodo A1 (BB/PROA) / P-51,2023-06-23,Insp final casco - CVI - corrente impressa,UN-BC - SEDE  Bacia,56,20428,684,P-51,221,738,1205,Ciclo de renovacao,P-51 / 2023,C-Innovation,0,8714,RSV,27,25342,Debora Kay,94,676,DEKMLS23-229,,24,25060353458.0,0,0.0,2023-12-21,2023-12-21,2023-12-24,2023-12-24,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000685100-DEKMLS23-229,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-debora-kay/2023/QUINZENA24-06-12-AO-20-12/OS006000685100-DEKMLS23-229/
47961,6000656724,35840,3,ANC,4,4367,Hook Up + poli SEQ 19 (AHTS-ROV B) anna nery,2022-10-20,Hook Up,UN-BC - SEDE  Bacia,56,20428,682,ANNA NERY,1864,73,927,FPSO anna nery,1O oleo - FPSO anna nery,Oceaneering,3,1695,AHTS,9,3727,Far Sagaris,175,46,NSSMRL23-198,,0,0.0,54,24678386857.0,2023-01-12,2023-01-12,2023-01-15,2023-01-15,2023-02-05,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000656724,sistemas-ancoragem/recursos-embarcacoes/empresa-oceaneering/embarcacao-ahts-far-sagaris/2022/FPSO ANNA NERY/4-HOOK-UP_02/OS006000656724/
88300,6000700281,19558,2,ESC,33,3944,Inspecao PIDF-4 (ESC) [UEH_P-52/7-RO-148-RJS] (S-35) popa popa / P-52,2023-11-10,Inspeção PIDF-4 (ESC),UN-ES - SEDE  Espíri,57,10101,881,P-52,179,665,1770,Icpi dutos,P-52 / 2024,ply,52,1778,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,1,2917057.0,0,0.0,2024-06-22,2024-06-22,2024-06-23,2024-06-23,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,RL_PARCIAL_6000700281_INSPEÇÃO PIDF-4 (ESC) [UEH_P-527-RO-148-RJS] (S-35) POPA Popa  P-52,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ply/2024/MEDICAO-06/RL_PARCIAL_6000700281_INSPEÇÃO PIDF-4 (ESC) [UEH_P-527-RO-148-RJS] (S-35) POPA Popa  P-52/
112099,600077063,2612,1,,,0,,,,,,0,,,,0,,,,C-Innovation,0,8714,RSV,27,25342,Normand Poseidon,102,533,NPBUZ26-004,,0,0.0,92,44590443644.0,2026-01-05,2026-01-07,2026-01-06,2026-01-08,2026-01-08,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS00600077063-NPBUZ26-004,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-normand-poseidon/2025/QUINZENA27-26-12-AO-08-01/OS00600077063-NPBUZ26-004/
88970,6000695592,20414,1,DOF,5,4684,Inspecao programada PIDF-1 GL_MSP-MLH-1/3-RJS-468A / P-09,2023-10-03,Inspeção programada PIDF-1,UN-BC - SEDE  Bacia,56,20428,347,P-09,280,608,220,2.3 - inspecao de dutos,P-09 / 2024,DOF,5,8910,RSV,27,25342,Stril Explorer,131,1503,STRMLH24-322,,1630,89355935208.0,0,0.0,2024-07-09,2024-09-08,2024-07-14,2024-09-15,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,29-OS006000695592-STRMLH24-322,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-stril-explorer/2024/QUINZENA12-25-06-AO-08-07/29-OS006000695592-STRMLH24-322/
93599,6000739960,16996,1,SEL,36,1938,Investigacao de anomalias em equipamentos teste RC e RI das jaquetas UEH no LL-8 / FPSO Angra dos Reis,2024-10-09,Investigação de anomalias em equipamentos,UN-BS -  EDISA II Sa,58,9299,120,FPSO ANGRA DOS REIS,336,310,2135,Icpi equipamentos fpcar,FPSO Cidade de Angra dos Reis / 2024,Fugro,25,2680,RSV,27,25342,Parcel das Feiticeiras,105,492,PDFTUP24-110,,31,12766063271.0,0,0.0,2024-10-27,2024-10-28,2024-10-28,2024-10-29,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000739960-PDFTUP24-110,iesub-rsv/recursos-embarcacoes/empresa-fugro/rsv-parcel-das-feiticeiras/2024/INVESTIGACAO-DE-ANOMALIAS-EM-EQUIPAMENTOS/OS006000739960-PDFTUP24-110/
80492,6000698945,25543,2,CRD,12,2914,Intervencao em equipamentos instalados / monitorar campanula 8-SRR-1-RJS P-68,2023-10-30,Intervenção em equipamentos instalados,UN-BS -  EDISA II Sa,58,9299,1004,8-SRR-1-RJS,448,30,2290,Operacao equip. submarinos P-68,P-68 / 2023,Oceaneering,3,1695,RSV,27,25342,CBO Isabella,72,704,CISRR24-005,,190,100578956416.0,10,5164427660.0,2024-01-15,2024-01-20,2024-01-21,2024-01-21,2024-01-21,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000698945-CISRR24-005,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceaneering/rsv-cbo-isabella/2024/QUINZENA02-10-01-AO-23-01/OS006000698945-CISRR24-005/
81982,6000688782,24788,2,MER,10,7445,Pre PULL-OUT de duto flexivel SUP 43 IG mergulho 9-BUZ-2-RJS P-75,2023-07-25,Pré PULL-OUT de duto flexível,BUZIOS/PRODUÇÃO - SE,59,4755,1057,9-BUZ-2-RJS,217,81,2034,SCC-CO2 9-BUZ-2-RJS,SCC-CO2 9-BUZ-2-RJS,Oceânica,2,5281,SDSV,20,4015,Oceanica Subiiv,74,524,,,16,2996910337.0,0,0.0,2024-02-09,2024-02-16,2024-02-11,2024-02-18,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000688782-P-75-PRE-PULL-OUT-S-43-IG-9-BUZ-2-RJS-2024-02-04,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sdsv-oceanica-subiiv/2024/QUINZENA04-02-02-AO-15-02/OS006000688782-P-75-PRE-PULL-OUT-S-43-IG-9-BUZ-2-RJS-2024-02-04/
106694,6000540018,6963,1,,,0,,,,,,0,,,,0,,,,Sapura,6,1676,PLSV,35,3305,Sapura Esmeralda,90,453,SEESP19-132,,179,8142330961.0,0,0.0,2025-08-20,2025-08-20,2025-08-21,2025-08-21,,interligacao-submarina,30,3909,recursos-embarcacoes,006000540018-9-ESP-12D-RJS-BAP,interligacao-submarina/recursos-embarcacoes/empresa-sapura/plsv-sapura-esmeralda/006000540018-9-ESP-12D-RJS-BAP/
105975,6000754590,7560,1,ITS,18,1546,Instalacao de MCV-T GL (MCV-A) 7-TUP-132DA-RJS FPSO Cidade de Marica,2025-01-28,Instalação de MCV-T,UN-BS -  EDISA II Sa,58,9299,120,7-TUP-132DA-RJS,543,29,2126,Gl 7-TUP-132D-RJS,7-TUP-132D-RJS,joint-venture-technip-fmc-dof,41,1672,PLSV,35,3305,Skandi Acu,126,238,ACTUP25-054,,56,38902198239.0,0,0.0,2025-08-01,2025-09-15,2025-08-02,2025-09-16,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000754590-ACTUP25-054,interligacao-submarina/recursos-embarcacoes/empresa-joint-venture-technip-fmc-dof/plsv-skandi-acu/2025/QUINZENA14-22-07-AO-22-07/OS006000754590-ACTUP25-054/
59302,6000676088,33544,1,MER,10,7445,Pre PULL-IN de duto flexivel mergulho - (S03) - PO 9-ITP-1-RJS P-71,2023-04-06,Pré PULL-IN de duto flexível,UN-BS -  EDISA II Sa,58,9299,1079,9-ITP-1-RJS,1565,74,2005,Po - 9-ITP-1-RJS,9-ITP-1-RJS,Belov,21,1257,SDSV,20,4015,Asso27,162,152,,,2,448533453.0,0,0.0,2023-05-04,2023-05-09,2023-05-07,2023-05-14,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000676088_PRÉ_PULL-IN_S-03_P71,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-belov/sdsv-asso27/2023/QUINZENA09-21-04-23-AO-04-05-23/OS006000676088_PRÉ_PULL-IN_S-03_P71/
93639,6000740529,16962,1,CRD,12,2914,Investigacao de anomalias em equipamentos inspecao / coleta de fluido - campanula 7-BUZ-10-RJS P-75,2024-10-11,Investigação de anomalias em equipamentos,BUZIOS/PRODUÇÃO - SE,59,4755,1057,7-BUZ-10-RJS,447,182,2029,Monitoramento de campanula P-75,P-75/2024 opex,OceanPact,32,2862,RSV,27,25342,Parcel do Bandolim,139,497,PDBBUZ24-094,,25,499199210.0,0,0.0,2024-10-28,2024-10-28,2024-10-29,2024-10-29,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,006000740529-PDBBUZ24-094,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-do-bandolim/2024/QUINZENA56-17-10-AO-31-10/006000740529-PDBBUZ24-094/
95043,6000744549,15851,2,MIS,7,6571,Inspecao em busca de danos ou vazamentos em dutos gas CT C272B02 / FPSO capixaba,2024-11-11,Inspeção em busca de danos ou vazamentos em dutos,UN-ES - SEDE  Espíri,57,10101,7,FPSO CAPIXABA,546,121,1473,GASOD-S-N maria quiteria,GASOD-S-N maria quiteria,Oceaneering,3,1695,RSV,27,25342,CBO Manoella,135,646,CMbfr24-122,,0,0.0,11,2224305704.0,2024-11-29,2024-11-29,2024-11-30,2024-11-30,2024-12-01,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000744549-CMbfr24-122,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceaneering/rsv-cbo-manoella/2024/QUINZENA24-26-11 AO 09-12/OS006000744549-CMbfr24-122/
105533,6000738883,7877,3,EQS,19,6769,Insp. dif. - med. de espes. 9-MLS-9D-RJS/7-MLS-10HP-RJS / P-40,2024-09-30,Insp. dif. - med. de espes.,UN-BC - SEDE  Bacia,56,20428,684,P-40,185,818,1070,2.1 inspecao de equipamentos submarinos,P-40,DOF,5,8910,RSV,27,25342,Stril Explorer,131,1503,STRMLS25-399,,659,38513032879.0,0,0.0,2025-07-22,2025-07-22,2025-07-23,2025-07-23,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,35-OS006000738883-STRMLS25-399,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-stril-explorer/2025/QUINZENA39-08-07-AO-21-07/35-OS006000738883-STRMLS25-399/
109243,6000787730,4908,2,DOF,5,4684,Inspecao programada PIDF-SCC-1 IG_MSIAG-01/8-LL-1D-RJS bombordo / FPSO Paraty,2025-10-17,Inspeção programada PIDF-SCC-1,UN-BS -  EDISA II Sa,58,9299,120,FPSO PARATY,201,370,0,Icpi dutos fpcpy,FPSO Cidade de Paraty / 2025,DOF,5,8910,RSV,27,25342,Skandi Salvador,119,626,SALTUP25-056,,229,11937990957.0,0,0.0,2025-10-20,2025-10-21,2025-10-21,2025-10-21,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,06-OS006000787730-SALTUP25-056,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-salvador/2025/QUINZENA05-14-10-AO-27-10/06-OS006000787730-SALTUP25-056/
82258,6000709017,24661,1,EQS,19,6769,Teste funcional de equipamento 8-MLL-36H-RJS P-53,2024-01-21,Teste funcional de equipamento,UN-BC - SEDE  Bacia,56,20428,683,8-MLL-36H-RJS,583,5,1201,P-53 - equipamentos,P-53 / 2024,C-Innovation,0,8714,RSV,27,25342,Paulo Cunha,101,1009,PCMLL24-050,,41,4395630227.0,0,0.0,2024-02-14,2024-02-15,2024-02-18,2024-02-18,,iesub-rsv,31,4310,recursos-embarcacoes,OS006000709017-PCMLL24-050,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-paulo-cunha/2024/TESTE-FUNCIONAL-DE-EQUIPAMENTO/OS006000709017-PCMLL24-050/
59755,6000675682,33365,1,MER,10,7445,Pre PULL-OUT de duto flexivel mergulho complementar limpeza BS SUP-28 7-MLL-28HP-RJS P-53,2023-04-03,Pré PULL-OUT de duto flexível,UN-BC - SEDE  Bacia,56,20428,683,7-MLL-28HP-RJS,612,30,1143,Po MLL-28,MLL-28,Belov,21,1257,SDSV,20,4015,Amaralina,149,322,,,1,65162557.0,2,66005504.0,2023-05-07,2024-11-04,2023-05-14,2024-11-05,2024-11-05,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS-006000675682-PRÉ PULL-OUT_S-28_P-53,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-belov/sdsv-amaralina/2023/QUINZENA08-04-05-AO-17-05/OS-006000675682-PRÉ PULL-OUT_S-28_P-53/
76034,6000688559,27923,1,MIS,7,6571,Inspecao diferenciada PIDF-8 CE_CO-006-RJS popa / P-09,2023-07-25,Inspeção diferenciada PIDF-8,UN-BC - SEDE  Bacia,56,20428,347,P-09,280,608,220,P-09,P-09,C-Innovation,0,8714,RSV,27,25342,Bongo,93,638,BGCO23-099,,14,32851131873.0,0,0.0,2023-10-17,2023-10-17,2023-10-22,2023-10-22,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS-006000688559-BGCO23-099,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-bongo/2023/QUINZENA19- 27-09-AO-10-10/OS-006000688559-BGCO23-099/
101804,6000731127,4619,2,MIS,7,6571,Dragagem TR90027BA-IG_MSIAG-AS-003/8-BUZ-15-RJSCT / P-74,2024-08-09,Dragagem,BUZIOS/PRODUÇÃO - SE,59,4755,1057,P-74,220,541,0,Insp. ferr. anular alagado P-74,P-74/2024 opex,Oceânica,2,5281,SDSV,20,4015,Oceanica Subxii,122,226,XIIBUZ25-004,,0,0.0,83,85142761131.0,2025-04-29,2025-04-30,2025-04-30,2025-05-01,2025-11-03,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000731127-SUBXIIBUZ25-004,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sdsv-oceanica-subxii/2025/QUINZENA06-16-04-AO-29-04/OS006000731127-SUBXIIBUZ25-004/
101750,6000651438,10780,4,MER,10,7445,Med. de pot. eletroq. em dutos RT_50772_PO_CRT-037/P-48 (S-01) 7-CRT-37D-RJS P-48,2022-09-14,Med. de pot. eletroq. em dutos,UN-BC - SEDE  Bacia,56,20428,247,7-CRT-37D-RJS,798,29,1012,Rti dutos,P-48 / 2023,Oceânica,2,5281,SDSV,20,4015,Oceanica Subiiv,74,524,,,0,0.0,4,929561.0,2025-04-28,2025-04-28,2025-04-29,2025-04-29,2025-05-06,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000651438-OS006000651438-P-43-MPE-S-01-2025-04-16-OCE-(PARCIAL),manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sdsv-oceanica-subiiv/2025/QUINZENA09-11-04-AO-24-04/OS006000651438-OS006000651438-P-43-MPE-S-01-2025-04-16-OCE-(PARCIAL)/
78359,6000689852,26615,1,MIS,7,6571,Teste de integridade do anular - PIADF TR5300942- IG_8-BUZ-35-RJS anel coletor / P-77,2023-08-07,Teste de integridade do anular - PIADF,BUZIOS/PRODUÇÃO - SE,59,4755,1057,P-77,188,581,1980,Insp. ferr. anular alagado P-77,P-77/2023 opex,C-Innovation,0,8714,RSV,27,25342,Joe Griffin,116,1077,JGBUZ23-181,,54,46726861553.0,44,46720446320.0,2023-11-28,2024-10-10,2023-12-03,2024-10-11,2024-10-10,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000689852-JGBUZ23-181,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-joe-griffin/2023/QUINZENA22-01-11-AO-14-11/OS006000689852-JGBUZ23-181/
98271,6000756786,13476,1,EQS,19,6769,Intervencao em equipamentos instalados - MDV P/ fechar VB-2 do PLEM-Y-CHT-1 / FPSO maria quiteria,2025-02-13,Intervenção em equipamentos instalados,UN-ES - SEDE  Espíri,57,10101,65,FPSO MARIA QUITERIA,219,260,1385,Manutencoes e operacoes D&E,P-57/2025,OceanPact,32,2862,RSV,27,25342,Parcel do Bandolim,139,497,PDBCHT25-022,,14,4297625269.0,0,0.0,2025-02-15,2025-02-15,2025-02-16,2025-02-16,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,006000756786-PDBCHT25-022,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-do-bandolim/2025/04-QUINZENA04-06-02-AO-20-02/006000756786-PDBCHT25-022/
70186,6000674024,29912,2,GDS,24,2684,Sinalizacao da locacao 8-SRR-007 8-SRR-007,2023-03-21,Sinalização da locação,UN-BS -  EDISA II Sa,58,9299,1004,8-SRR-007,1967,4,2200,8-SRR-7 (SRR.I11),8-SRR-7 (SRR.I11),DOF,,0,RSV,27,25342,Skandi Olympia,82,1096,SOLsrr23-052,,205,30075721267.0,0,0.0,2023-08-14,2023-08-14,2023-08-20,2023-08-20,,geodesia-oceanografia,34,3003,recursos-embarcacoes,SOLsrr23-052_6000674024,geodesia-oceanografia/recursos-embarcacoes/embarcacao-rsv-skandi-olympia/2023/SOLsrr23-052_6000674024/
